pH,CO2_frac,HCO3_frac,CO3_frac
0.0,0.9999985864281761,1.4135718224548823e-06,1.51879853015718e-15
0.1414141414141414,0.9999980423647103,1.957635286824242e-06,2.9129177015863445e-15
0.2828282828282828,0.9999972888996083,2.711100386157561e-06,5.586710541877051e-15
0.4242424242424242,0.9999962454379306,3.7545620585139396e-06,1.071479829673648e-14
0.5656565656565656,0.999994800365668,5.199634311502091e-06,2.054999190868408e-14
0.7070707070707071,0.9999927991116773,7.200888283321025e-06,3.941296148303737e-14
0.8484848484848484,0.9999900276155177,9.972384406800396e-06,7.559031377086634e-14
0.9898989898989898,0.999986189433608,1.3810566247081042e-05,1.4497488201653344e-13
1.1313131313131313,0.9999808740364093,1.9125963312778525e-05,2.780473359439698e-13
1.2727272727272727,0.999973512908515,2.64870909516177e-05,5.332659132950721e-13
1.4141414141414141,0.9999633187616481,3.668123732912787e-05,1.0227457409060267e-12
1.5555555555555556,0.9999492013695562,5.0798628482385584e-05,1.96150685879733e-12
1.6969696969696968,0.999929651043409,7.034895282902358e-05,3.761920580879764e-12
1.8383838383838382,0.9999025773246213,9.742266816383729e-05,7.2148307343361794e-12
1.9797979797979797,0.9998650857195931,0.00013491426657002203,1.3836879064810198e-11
2.121212121212121,0.9998131687459086,0.0001868312275549511,2.6536514394956506e-11
2.2626262626262625,0.9997412785326685,0.0002587214164404966,5.0890993755919594e-11
2.404040404040404,0.9996417358141518,0.00035826408825366616,9.759464083360236e-11
2.5454545454545454,0.9995039131655766,0.0004960866472714324,1.8715195655836306e-10
2.686868686868687,0.9993131071575921,0.0006868924835357246,3.5887213594844123e-10
2.8282828282828283,0.9990489826986947,0.000951016613202809,6.881026344209366e-10
2.9696969696969697,0.9986834306427891,0.0013165680379745872,1.3192362183759942e-09
3.111111111111111,0.9981776237902735,0.0018223736808312622,2.5288952129488097e-09
3.2525252525252526,0.9974779836408975,0.0025220115123081492,4.846794493774248e-09
3.3939393939393936,0.9965106783900379,0.0034893123232598326,9.286702365269952e-09
3.535353535353535,0.9951741621939811,0.004825820018845105,1.7787173637579786e-08
3.6767676767676765,0.9933291440167258,0.0066708219323179255,3.405095630375877e-08
3.818181818181818,0.990785263515041,0.009214671345528396,6.513943044082245e-08
3.9595959595959593,0.9872837027034774,0.012716172806464605,1.2449005802214692e-07
4.101010101010101,0.9824750807160222,0.017524681686115894,2.3759786176113174e-07
4.242424242424242,0.9758924623463313,0.024107085015440212,4.5263822860948027e-07
4.383838383838384,0.9669204998930427,0.033078639968595024,8.601383622219469e-07
4.525252525252525,0.9547641494030291,0.04523422166879361,1.6289281773411173e-06
4.666666666666666,0.9384247383084854,0.06157219101856394,3.0706729506510897e-06
4.808080808080808,0.9166979735012988,0.08329627357426689,5.752924434193289e-06
4.949494949494949,0.8882173884992624,0.1117719207069625,1.0690793775114002e-05
5.090909090909091,0.8515747224435513,0.14840561944804853,1.9658108400195498e-05
5.232323232323232,0.8055478568400967,0.1944164784584213,3.566470148205966e-05
5.373737373737374,0.7494437554140619,0.2504926068713006,6.363771463738585e-05
5.515151515151515,0.6835061843229943,0.31638250258135625,0.0001113130956494042
5.656565656565657,0.6092542440231788,0.3905554595391824,0.0001902964376387479
5.797979797979798,0.529558750655127,0.47012401914346924,0.0003172302014039181
5.9393939393939394,0.4483092009786874,0.5511757289527376,0.0005150700685750409
6.08080808080808,0.36970514878955946,0.6294801986203851,0.0008146525900554747
6.222222222222222,0.29742347374310935,0.7013195691200936,0.0012569571367970522
6.363636363636363,0.2339923357673996,0.7641110668711822,0.0018965973614181498
6.505050505050505,0.18057237468042636,0.8166205562321031,0.0028070690874706316
6.646464646464646,0.13712107116583658,0.8587907087049798,0.00408822012918363
6.787878787878787,0.10276710968104934,0.8913564747588782,0.005876415560072539
6.929292929292929,0.07621044009572597,0.91543158408693,0.008357975817344052
7.07070707070707,0.05603671696238417,0.9321767085072931,0.011786574530322778
7.212121212121212,0.04091462528353007,0.9425801369720601,0.016505237744409765
7.353535353535353,0.02969267671905946,0.9473341578986406,0.022973165382299838
7.494949494949495,0.02142787455878713,0.9467756584146199,0.03179646702659291
7.636363636363636,0.01537605414005124,0.9408643850768711,0.04375956078307767
7.777777777777778,0.010964935023348684,0.9291853067845656,0.059849758192085704
7.919191919191919,0.007762415084264448,0.9109767120919645,0.08126087282377115
8.06060606060606,0.005446495830991136,0.8852006610824342,0.1093528430865745
8.202020202020202,0.003779460036726229,0.8506843692786058,0.14553617068466804
8.343434343434343,0.0025868888480120567,0.8063630251413373,0.1910500860106507
8.484848484848484,0.001741162661090114,0.7516338380564147,0.24662499928249512
8.626262626262626,0.0011487717914642548,0.6867756402809517,0.312075587927584
8.767676767676768,0.000740766510078291,0.6133051349450177,0.38595409854490403
8.909090909090908,0.00046579596537677973,0.5340785365713224,0.4654556674633008
9.05050505050505,0.00028527329122808695,0.4529858713943862,0.5467288553143858
9.191919191919192,0.00017019087962263165,0.3742604783067675,0.62556933081361
9.333333333333332,9.904814005067466e-05,0.30164640337178283,0.6982545484881666
9.474747474747474,5.637233311818366e-05,0.23775626947334086,0.7621873581935409
9.616161616161616,3.1473077112945175e-05,0.18383123948110042,0.8161372874417866
9.757575757575758,1.72938979046404e-05,0.13989015191295914,0.860092554189136
9.898989898989898,9.381880460746808e-06,0.10509892829835443,0.8948916898211849
10.04040404040404,5.038924825671936e-06,0.07817365415517341,0.921821306920001
10.181818181818182,2.6856544553989233e-06,0.05770146098742718,0.9422958533581175
10.323232323232324,1.4231260180859964e-06,0.042344223698013994,0.9576543531759679
10.464646464646464,7.508558702458945e-07,0.0309400875657503,0.9690591615783796
10.606060606060606,3.948926338420676e-07,0.022535029572084468,0.9774645755352817
10.747474747474747,2.0719503061614352e-07,0.016374670743692695,0.9836251220612767
10.88888888888889,1.0852555319584379e-07,0.011877892509590529,0.9881219989648562
11.03030303030303,5.677272846854528e-08,0.008605206370235385,0.9913947368570362
11.171717171717171,2.967231155805987e-08,0.00622855124473036,0.9937714190829581
11.313131313131313,1.549799560604397e-08,0.004505316817563181,0.9954946676844413
11.454545454545453,8.090798656118907e-09,0.003257281741579619,0.9967427101676218
11.595959595959595,4.222371319099843e-09,0.002354152068212095,0.9976458437094166
11.737373737373737,2.2029892458905674e-09,0.0017010011554304111,0.9982989966415804
11.878787878787879,1.1491836857645808e-09,0.0012288413729767875,0.9987711574778395
12.020202020202019,5.993899329958065e-10,0.0008876260280011523,0.9991123733726089
12.16161616161616,3.125996230068317e-10,0.0006410959538013783,0.999358903733599
12.303030303030303,1.6301874805102e-10,0.0004630056395707432,0.9995369941974106
12.444444444444445,8.500915842854471e-11,0.00033437055597477605,0.9996656293590162
12.585858585858585,4.4327851007406333e-11,0.00024146503146994637,0.9997585349242022
12.727272727272727,2.311412939174651e-11,0.00017436898919944197,0.9998256309876864
12.868686868686869,1.2052372253012126e-11,0.00012591461885709155,0.9998740853690906
13.01010101010101,6.284142921085868e-12,9.09237233313142e-05,0.9999090762703845
13.15151515151515,3.276774911910013e-12,6.565594323065642e-05,0.9999343440534926
13.292929292929292,1.7084740520882494e-12,4.74097677870815e-05,0.9999525902305043
13.434343434343434,8.908848118079908e-13,3.423413895143021e-05,0.9999657658601577
13.575757575757574,4.645124987632241e-13,2.472005312224658e-05,0.9999752799464132
13.717171717171716,2.421191688960833e-13,1.7850000884640045e-05,0.9999821499988734
13.858585858585858,1.2615865313086276e-13,1.2889208678111329e-05,0.9999871107911958
14.0,6.586612789285376e-14,9.307084765717587e-06,0.9999906929151685
