pH,CO2,HCO3,CO3,H,OH,DIC,CO2_frac,HCO3_frac,CO3_frac
0.0,0.0009999990929003134,9.071053681819543e-10,1.6274498696288466e-19,1.3606725159613464,1.733102383052864e-14,0.0010000000000056819,0.9999990928946315,9.071053681768003e-07,1.6274498696195996e-16
0.1,0.000999998939462532,1.0605431518029796e-09,2.272258675517684e-19,1.0716448802641303,2.139094188630438e-14,0.001000000000005684,0.999998939456848,1.0605431517969515e-06,2.2722586755047684e-16
0.2,0.0009999987462019258,1.2538037560970154e-09,3.2016091825382865e-19,0.8435460639928943,2.6333072794746012e-14,0.001000000000005682,0.9999987461962436,1.2538037560898912e-06,3.2016091825200946e-16
0.30000000000000004,0.0009999985046459474,1.495366490285103e-09,4.543174720023036e-19,0.6636434569613949,3.235554744423788e-14,0.0010000000000124382,0.9999985046335093,1.4953664902665034e-06,4.543174719966527e-16
0.4,0.0009999982040721994,1.7959347346679653e-09,6.483279168037633e-19,0.5218447034981856,3.970405398066475e-14,0.0010000000000069348,0.9999982040652646,1.7959347346555108e-06,6.483279167992673e-16
0.5,0.0009999978310804422,2.168925514291614e-09,9.294684873250576e-19,0.41015282101826833,4.86839912688403e-14,0.0010000000000059573,0.9999978310744849,2.168925514278693e-06,9.294684873195206e-16
0.6000000000000001,0.0009999973688966188,2.6311091379546743e-09,1.3378167898723917e-18,0.3222336209367798,5.967577778125068e-14,0.001000000000005758,0.9999973688908609,2.6311091379395244e-06,1.3378167898646886e-15
0.7000000000000001,0.0009999967965752031,3.2034304914902174e-09,1.9325027524653665e-18,0.2530722858309568,7.315412028789032e-14,0.0010000000000056966,0.9999967965695065,3.2034304914719687e-06,1.9325027524543577e-15
0.8,0.000999996087951206,3.912054482200138e-09,2.8011507878018328e-18,0.1987007185428748,8.971225304703644e-14,0.001000000000005691,0.999996087945515,3.912054482177875e-06,2.8011507877858915e-15
0.9,0.000999995210315101,4.789690578325747e-09,4.074204243463268e-18,0.15598106362499708,1.1009241984992438e-13,0.0010000000000056836,0.9999952103094175,4.7896905782985245e-06,4.074204243440112e-15
1.0,0.000999994122739297,5.877266385474362e-09,5.946744450626977e-18,0.1224338105379706,1.3522420306918397e-13,0.0010000000000056882,0.9999941227336088,5.877266385440931e-06,5.946744450593151e-15
1.1,0.0009999927739668903,7.226038784695272e-09,8.71185079933859e-18,0.09610128074127404,1.6627272433483586e-13,0.0010000000000056836,0.9999927739612067,7.2260387846542025e-06,8.711850799289075e-15
1.2000000000000002,0.0009999910997511802,8.900254489216594e-09,1.281178617416889e-17,0.07543920329976438,2.0469927380753394e-13,0.001000000000005682,0.9999910997454982,8.900254489166022e-06,1.2811786174096092e-14
1.3,0.0009999890195043334,1.09805013360793e-08,1.8916792114290555e-17,0.059230595452602945,2.5233759830737247e-13,0.0010000000000056884,0.999989019498645,1.0980501336016839e-05,1.891679211418295e-14
1.4000000000000001,0.0009999864320767732,1.3567928882207014e-08,2.8046763381718405e-17,0.04651736460518944,3.1148992928937135e-13,0.0010000000000056834,0.99998643207109,1.3567928882129902e-05,2.8046763381559004e-14
1.5,0.0009999832104416783,1.6789563967576406e-08,4.175968477918876e-17,0.03654599914396792,3.850479057306525e-13,0.0010000000000056877,0.9999832104359906,1.6789563967480912e-05,4.1759684778951244e-14
1.6,0.0009999791949992514,2.080500637429954e-08,6.244426139946043e-17,0.02872446761173998,4.766449021351528e-13,0.0010000000000056882,0.9999791949935632,2.0805006374181197e-05,6.244426139910524e-14
1.7000000000000002,0.0009999741851408836,2.581486470348327e-08,9.377551900228638e-17,0.022588039699827832,5.908479805871124e-13,0.0010000000000056808,0.9999741851352029,2.581486470333662e-05,9.377551900175365e-14
1.8,0.000999967928618499,3.20713870434126e-08,1.4142582988290624e-16,0.01777221110807211,7.333998389110403e-13,0.0010000000000056838,0.9999679286128154,3.207138704323031e-05,1.414258298821024e-13
1.9000000000000001,0.0009999601081456656,3.9891859806276225e-08,2.1417702507283447e-16,0.013991284218853857,9.11523837830291e-13,0.0010000000000056862,0.9999601081399796,3.989185980604939e-05,2.141770250716166e-13
2.0,0.0009999503245080297,4.967549733098587e-08,3.2566339870973977e-16,0.01102144910290706,1.1343085992861755e-12,0.0010000000000056864,0.9999503245023436,4.9675497330703395e-05,3.256633987078879e-13
2.1,0.0009999380752732168,6.192473197219781e-08,4.971086027336574e-16,0.008687441563735116,1.4131929500242347e-12,0.0010000000000056862,0.999938075267531,6.19247319718457e-05,4.971086027308308e-13
2.2,0.000999922727956288,7.727204863664346e-08,7.616303945410464e-16,0.0068520399586730375,1.7625773547270676e-12,0.0010000000000056862,0.9999227279506022,7.727204863620407e-05,7.616303945367156e-13
2.3000000000000003,0.0009999034862040622,9.651380045160773e-08,1.1710214833968157e-15,0.005407810594608417,2.2005947090000812e-12,0.0010000000000056847,0.999903486198378,9.651380045105908e-05,1.1710214833901588e-12
2.4000000000000004,0.0009998793471963127,1.2065280756757087e-07,1.806444497767799e-15,0.004270630367570657,2.750081779695396e-12,0.0010000000000056867,0.9998793471906267,0.00012065280756688475,1.8064444977575266e-12
2.5,0.0009998490480061504,1.5095199674228337e-07,2.7953186576905798e-15,0.0033746109413789415,3.439803114454837e-12,0.001000000000005688,0.9998490480004633,0.00015095199674142477,2.79531865767468e-12
2.6,0.0009998109980934244,1.890019079242864e-07,4.338005963443249e-15,0.002668125717263685,4.305992443871748e-12,0.0010000000000056869,0.9998109980877385,0.00018900190792321158,4.338005963418579e-12
2.7,0.000999763194394338,2.3680560459803936e-07,6.75001174785315e-15,0.0021107027096571936,5.394293185894988e-12,0.001000000000005686,0.9997631943886532,0.00023680560459669287,6.750011747814769e-12
2.8000000000000003,0.0009997031145807709,2.9688541438451007e-07,1.0528750870671456e-14,0.0016705960576959187,6.762200569456207e-12,0.001000000000005684,0.9997031145750885,0.00029688541438282253,1.052875087061161e-11
2.9000000000000004,0.0009996275877726364,3.7241704386852097e-07,1.645921256895215e-14,0.0013228885672452553,8.482134328683223e-12,0.0010000000048329643,0.999627582941472,0.0003724170420686427,1.6459212489405366e-11
3.0,0.000999532604078761,4.6739799666161923e-07,2.5781215433369277e-14,0.0010480092746285015,1.0645304397619887e-11,0.0010000000021012038,0.9995326019785393,0.0004673979956795208,2.578121537919769e-11
3.1,0.0009994131417282225,5.868590141584067e-07,4.045417244225915e-14,0.0008305750947605041,1.3366574421380578e-11,0.001000000000782835,0.9994131409458469,0.000586859013698993,4.045417241059021e-11
3.2,0.0009992628708219331,7.371293528624561e-07,6.35762063072407e-14,0.0006584854301297989,1.6790581451433765e-11,0.0010000000002383718,0.999262870583737,0.0007371293526867453,6.357620629208592e-11
3.3000000000000003,0.0009990738304859277,9.261694714548646e-07,1.000475465457715e-13,0.0005222142101468831,2.109943766278553e-11,0.0010000000000574302,0.9990738304285507,0.0009261694714016744,1.0004754654002575e-10
3.4000000000000004,0.0009988360119439054,1.1639879192917384e-06,1.576204362631991e-13,0.00041425605085671294,2.6522424744604613e-11,0.0010000000000208176,0.9988360119231121,0.001163987919267507,1.5762043625991782e-10
3.5,0.0009985368365687834,1.4631631983384868e-06,2.4856038553278277e-13,0.0003286927673036936,3.33481981276297e-11,0.0010000000000156821,0.9985368365531242,0.0014631631983155413,2.4856038552888484e-10
3.6,0.0009981605035076992,1.8394961121105456e-06,3.922739791144571e-13,0.00026085390333264655,4.1940152007893006e-11,0.0010000000000120837,0.9981605034956378,0.0018394961120883177,3.9227397910971696e-10
3.7,0.0009976871756724331,2.312823717679316e-06,6.194639697046101e-13,0.00020705072809474142,5.275576434811528e-11,0.0010000000000095763,0.9976871756628789,0.0023128237176571675,6.194639696986779e-10
3.8000000000000003,0.0009970919665471321,2.908032482113189e-06,9.786959373008928e-13,0.0001643676540214173,6.637095273339581e-11,0.0010000000000079412,0.9970919665392141,0.0029080324820900958,9.786959372931208e-10
3.9000000000000004,0.000996343682930162,3.6563155299952078e-06,1.5467692607232345e-12,0.00013049854621424842,8.351073850807653e-11,0.0010000000000069266,0.9963436829232608,0.003656315529969882,1.5467692607125208e-09
4.0,0.0009954032708850674,4.5967266761698786e-06,2.4450824528341673e-12,0.00010361813992212241,1.0508785230253325e-10,0.0010000000000063198,0.9954032708787766,0.004596726676140828,2.4450824528187147e-09
4.1000000000000005,0.0009942219044842705,5.778091656282619e-06,3.8654296542496e-12,8.228093029962818e-05,1.3225133678696348e-10,0.0010000000000059829,0.9942219044783221,0.00577809165624805,3.865429654226474e-09
4.2,0.0009927386504557266,7.2613434394798475e-06,6.110607734743695e-12,6.534157677051275e-05,1.6644773477780662e-10,0.0010000000000058142,0.9927386504499546,0.007261343439437629,6.110607734708167e-09
4.3,0.0009908776386352964,9.122351712210009e-06,9.658226935356358e-12,5.189217389798182e-05,2.094981209991899e-10,0.0010000000000057333,0.9908776386296154,0.009122351712157707,9.658226935300986e-09
4.4,0.0009885446715283636,1.145531321656877e-05,1.5260766029967326e-11,4.121276103731407e-05,2.6369507953224677e-10,0.0010000000000056984,0.9885446715227305,0.011455313216503494,1.5260766029880363e-08
4.5,0.000985623221590413,1.4376754313246884e-05,2.4102030411311264e-11,3.2732237098281754e-05,3.3192479118026174e-10,0.0010000000000056903,0.9856232215848045,0.014376754313165076,2.4102030411174114e-08
4.6000000000000005,0.0009819698001131178,1.803016185160039e-05,3.8040969671368706e-11,2.5997464319961727e-05,4.178207321883091e-10,0.0010000000000056877,0.9819698001075325,0.018030161851497837,3.8040969671152336e-08
4.7,0.0009774087486105838,2.2591191405102144e-05,5.998999973597353e-11,2.0648825380807795e-05,5.2595716918428e-10,0.0010000000000056858,0.9774087486050265,0.022591191404973694,5.998999973563244e-08
4.800000000000001,0.0009717266238784907,2.8273287051820317e-05,9.449887404298558e-11,1.6400872239443588e-05,6.620927544973426e-10,0.001000000005429185,0.9717266186028072,0.028273286898319414,9.449887352993373e-08
4.9,0.0009646664914570271,3.5333361756170716e-05,1.4864972479195923e-10,1.3026996799438159e-05,8.334771940172398e-10,0.0010000000018629224,0.9646664896599283,0.035333361690347405,1.4864972451503632e-07
5.0,0.0009559228528072068,4.407691437832519e-05,2.334176328583271e-10,1.0347281370766992e-05,1.049237318564187e-09,0.0010000000006031649,0.9559228522306277,0.04407691435173954,2.3341763271753778e-07
5.1000000000000005,0.0009451380733101312,5.486156116011032e-05,3.6571730670489565e-10,8.218865278803195e-06,1.320863118218069e-09,0.0010000000001875481,0.9451380731328723,0.05486156114982114,3.6571730663630607e-07
5.2,0.0009319019739642844,6.809745465208946e-05,5.714421700670874e-10,6.5283038807849e-06,1.6628196224012675e-09,0.001000000000058544,0.9319019739097272,0.06809745464810277,5.71442170033633e-07
5.300000000000001,0.0009157566560619252,8.424245405355372e-05,8.899052465305856e-10,5.18550619455438e-06,2.0933172102394073e-09,0.0010000000000207254,0.9157566560429458,0.08424245405180776,8.89905246512142e-07
5.4,0.0008962092989484452,0.00010378932085986887,1.3802017260587322e-09,4.118923892199515e-06,2.6352813727868957e-09,0.0010000000000100402,0.8962092989394471,0.1037893208588268,1.3802017260448748e-06
5.5,0.0008727560165564212,0.00012724185334269547,2.1301079303689795e-09,3.2717326456738694e-06,3.317573570501349e-09,0.001000000000007047,0.872756016550271,0.1272418533417988,2.130107930353969e-06
5.6000000000000005,0.0008449196129419793,0.00015507711889368122,3.268170515768798e-09,2.598800679063489e-06,4.176528201702104e-09,0.001000000000006176,0.844919612936761,0.15507711889272344,3.2681705157486134e-06
5.7,0.0008123027164768848,0.00018769230396082403,4.9795682067133576e-09,2.0642819557923952e-06,5.257887532962468e-09,0.0010000000000059156,0.8123027164720794,0.1876923039597137,4.9795682066839e-06
5.800000000000001,0.0007746547911652529,0.00022533768274801312,7.526092573406041e-09,1.6397051084920796e-06,6.619237637293501e-09,0.0010000000000058395,0.7746547911607293,0.22533768274669724,7.526092573362092e-06
5.9,0.0007319467505529445,0.00026804197927243485,1.1270180319582373e-08,1.302455883412695e-06,8.333075069447403e-09,0.0010000000000056988,0.7319467505487732,0.26804197927090734,1.1270180319518147e-05
6.0,0.000684440992795368,0.0003155423047904678,1.6702419847766786e-08,1.0345719949895548e-06,1.0490667600809687e-08,0.0010000000000056836,0.6844409927914779,0.3155423047886744,1.6702419847671857e-05
6.1000000000000005,0.0006327395367442058,0.0003672359916846901,2.4471576789884944e-08,8.217860294507683e-07,1.320691462804005e-08,0.0010000000000056858,0.6327395367406082,0.36723599168260207,2.4471576789745804e-05
6.2,0.0005777915487226848,0.0004221730349929834,3.54162900183659e-08,6.527653131495541e-07,1.6626466112003358e-08,0.0010000000000056864,0.5777915487193992,0.42217303499058273,3.541629001816451e-05
6.300000000000001,0.0005208467385775221,0.00047910266290796053,5.059852020319839e-08,5.18508192875787e-07,2.0931425932498215e-08,0.0010000000000056858,0.5208467385745607,0.47910266290523645,5.0598520202910695e-05
6.4,0.0004633534463688443,0.0005365752129664827,7.13406703994069e-08,4.118645316382718e-07,2.6351049931357206e-08,0.0010000000000057263,0.46335344636619097,0.5365752129634102,7.134067039899838e-05
6.5,0.00040681640366120017,0.0005930843256635502,9.927068093549545e-08,3.2715485510773174e-07,3.317395515991696e-08,0.0010000000000056858,0.4068164036588871,0.593084325660178,9.927068093493102e-05
6.6000000000000005,0.0003526425381012008,0.0006472210803065331,1.36381597953494e-07,2.5986784797079995e-07,4.176349061164195e-08,0.0010000000000056875,0.35264253809919516,0.6472210803028521,0.00013638159795271833
6.7,0.00030200737501656703,0.000697807511567332,1.8511342178691618e-07,2.0642007859583845e-07,5.257708814039206e-08,0.001000000000005686,0.3020073750148498,0.6978075115633642,0.00018511342178586363
6.800000000000001,0.000255767439277275,0.0007439840954752969,2.484652531122298e-07,1.6396514869606738e-07,6.619062432196015e-08,0.001000000000005684,0.2557674392758212,0.743984095471068,0.0002484652531108175
6.9,0.00021442918993841035,0.0007852406647314282,3.3014533584588955e-07,1.3024209967511644e-07,8.332909102340714e-08,0.0010000000000056845,0.21442918993719143,0.7852406647269645,0.00033014533584401287
7.0,0.0001781693409139855,0.0008213958926926306,4.347663990699117e-07,1.0345499985802237e-07,1.0490520865063995e-07,0.001000000000005686,0.17816934091297243,0.8213958926879601,0.00043476639906743963
7.1000000000000005,0.00014689087956483673,0.0008525410259615585,5.680944792896423e-07,8.217729856155602e-08,1.3206803940327035e-07,0.001000000000005685,0.14689087956400168,0.8525410259567119,0.0005680944792864127
7.2,0.00012029589673559011,0.0008789667417752333,7.373614948630802e-07,6.527585263092782e-08,1.66264191002136e-07,0.0010000000000056864,0.12029589673490605,0.878966741770235,0.0007373614948588872
7.300000000000001,9.795907734386512e-05,0.0009010892674829884,9.516551788320716e-07,5.185057910653038e-08,2.093148727877152e-07,0.0010000000000056856,0.09795907734330817,0.9010892674778652,0.0009516551788266609
7.4,7.939131210812881e-05,0.0009193862835910212,1.222404306533934e-06,4.1186520030920676e-08,2.6351291177354864e-07,0.001000000000005684,0.07939131210767754,0.9193862835857953,0.001222404306526986
7.5,6.408862050069552e-05,0.000934347397235999,1.5639822690096432e-06,3.2715766487009234e-08,3.317449015273241e-07,0.001000000000005704,0.06408862050032996,0.9343473972306694,0.0015639822690007223
7.6000000000000005,5.156587918109341e-05,0.0009464396629647737,1.994457859818523e-06,2.5987214039643936e-08,4.1764499886413105e-07,0.0010000000000056856,0.05156587918080023,0.9464396629593926,0.001994457859807183
7.7,4.1377349475635585e-05,0.0009560861218521811,2.5365286778683705e-06,2.0642538828274582e-08,5.25788574507561e-07,0.0010000000000056851,0.04137734947540035,0.9560861218467456,0.0025365286778539498
7.800000000000001,3.3126998829822015e-05,0.0009636543213543625,3.218679821500978e-06,1.6397114851372076e-08,6.619360553511249e-07,0.0010000000000056854,0.03312699882963368,0.9636543213488837,0.0032186798214826787
7.9,2.6471645202592096e-05,0.0009694517363437831,4.076618459310525e-06,1.302485613933964e-08,8.333399830733029e-07,0.0010000000000056856,0.02647164520244159,0.9694517363382712,0.0040766184592873475
8.0,2.1119499771923714e-05,0.0009737254571849375,5.1550430488244435e-06,1.0346176545367646e-08,1.0491317025277691e-06,0.0010000000000056858,0.02111949977180363,0.9737254571794011,0.005155043048795133
8.1,1.682607207322272e-05,0.000976664114308097,6.5098136243659345e-06,8.218425923862147e-09,1.3208083682616828e-06,0.0010000000000056856,0.016826072073127054,0.9766641143025441,0.0065098136243289225
8.200000000000001,1.3388816543428937e-05,0.0009784005882996607,8.210595162594612e-06,6.5282933554406074e-09,1.6628463527488394e-06,0.0010000000000056843,0.013388816543352831,0.9784005882940991,0.00821059516254794
8.3,1.0641081214824906e-05,0.0009790136948717094,1.0345223921390577e-05,5.185916364180742e-09,2.09353835556139e-06,0.0010000000000079247,0.01064108121474058,0.979013694863951,0.010345223921308594
8.4,8.447175471897875e-06,0.000978529274625265,1.3023549902160044e-05,4.119827454085294e-09,2.6359702483760813e-06,0.0009999999999993228,0.008447175471903596,0.9785292746259275,0.013023549902168863
8.5,6.6978022302301155e-06,0.000976924826293032,1.6377371396768556e-05,3.272948012830766e-09,3.319001281777552e-06,0.0009999999999200306,0.006697802230765735,0.9769248263711561,0.016377371398078246
8.6,5.304065008854518e-06,0.0009741247584669435,2.0571176000016214e-05,2.60021108126288e-09,4.179120217262081e-06,0.0009999999994758143,0.005304065011634833,0.9741247589775658,0.02057117601079933
8.700000000000001,4.194448316902764e-06,0.0009699993755175034,2.58061746260587e-05,2.065811594870409e-09,5.2623097859672505e-06,0.000999999998460465,0.004194448323360264,0.9699993770108514,0.025806174665788207
8.8,3.3115749604975366e-06,0.0009643618485751769,3.2326576021570274e-05,1.6413039830811742e-09,6.62652898762916e-06,0.0009999999995572446,0.003311574961963754,0.9643618490021533,0.03232657603588304
8.9,2.609511188839138e-06,0.0009569646990286061,4.0425789788304885e-05,1.3040901206342806e-09,8.344849623524885e-06,0.0010000000000057502,0.0026095111888241327,0.9569646990231033,0.04042578978807243
9.0,2.0515496716729453e-06,0.0009474967163894956,5.04517339449721e-05,1.0362176832100274e-09,1.0509421032062715e-05,0.0010000000000061407,0.0020515496716603473,0.9474967163836773,0.05045173394466229
9.1,1.6083993489180993e-06,0.0009355816945626465,6.280990609689721e-05,8.23425282831709e-10,1.3236483053142835e-05,0.001000000000008462,0.001608399348904489,0.9355816945547296,0.0628099060963657
9.200000000000001,1.2567159934177565e-06,0.0009207810855712703,7.796219845657936e-05,6.543837722935624e-10,1.6672704825950048e-05,0.0010000000000212675,0.0012567159933910292,0.9207810855516876,0.07796219845492129
9.3,9.779143629626047e-07,0.0009026034493552762,9.641863637160177e-05,5.200934661240421e-10,2.1003198371041184e-05,0.0010000000000898405,0.0009779143628747483,0.9026034492741858,0.09641863636293947
9.4,7.572107058279303e-07,0.0008805243291147875,0.00011871846063449402,4.134052740866627e-10,2.646164371076899e-05,0.0010000000004551095,0.0007572107054833165,0.8805243287140526,0.11871846058046412
9.5,5.828521380055447e-07,0.0008540205415294451,0.00014539660873332674,3.2864030265236865e-10,3.334306978279574e-05,0.0010000000024007773,0.0005828521366062465,0.854020539479132,0.14539660838426186
9.600000000000001,4.4549659400572795e-07,0.0008226222165785578,0.00017693228683311342,2.612876948212764e-10,4.201996733334008e-05,0.001000000000005677,0.00044549659400319893,0.8226222165738878,0.176932286832109
9.700000000000001,3.377136080445711e-07,0.0007859834937377848,0.00021367879265979907,2.0776462208368166e-10,5.2962574073151136e-05,0.0010000000000056285,0.00033771360804267026,0.7859834937333608,0.21367879265859638
9.8,2.535820550658589e-07,0.0007439676755319123,0.0002557787424182739,1.652256340970717e-10,6.676438179056668e-05,0.0010000000000052521,0.0002535820550645271,0.7439676755280049,0.25577874241693055
9.9,1.883664695859051e-07,0.0006967352590559285,0.0003030763744778061,1.3141118852775098e-10,8.417419076403677e-05,0.0010000000000033205,0.00018836646958527963,0.696735259053615,0.3030763744767997
10.0,1.3825829604119853e-07,0.0006448149451166082,0.000355046796591645,1.045272688011259e-10,0.00010613640849395935,0.0010000000000042943,0.0001382582960406048,0.6448149451138392,0.3550467965901203
10.100000000000001,1.0017231946971468e-07,0.0005891328101444923,0.0004107670177357172,8.314966476589305e-11,0.0001338417933810352,0.0010000000001996793,0.00010017231944971234,0.5891328100268547,0.41076701765369555
10.200000000000001,7.159089399879514e-08,0.0005309780802192412,0.0004689503323225526,6.61478287701066e-11,0.00016879151575360863,0.0010000000034357925,7.159089375282369e-05,0.5309780783949107,0.46895033071133657
10.3,5.044913557883397e-08,0.00047189816651693354,0.0005280513843531717,5.2624291687521173e-11,0.00021287828026806058,0.001000000000005684,5.044913557854721e-05,0.47189816651425126,0.5280513843501702
10.4,3.505329285550649e-08,0.000413537612039177,0.0005864273346736411,4.1866475353540516e-11,0.00026848935694124654,0.0010000000000056734,3.5053292855307616e-05,0.4135376120368308,0.586427334670314
10.5,2.4023180413017455e-08,0.0003574556503959289,0.0006425203264293383,3.330840371034002e-11,0.0003386377527962138,0.0010000000000056802,2.4023180412881e-05,0.3574556503938985,0.6425203264256887
10.600000000000001,1.624932391422314e-08,0.00030496497675196193,0.0006950187739303637,2.6500326411687997e-11,0.00042712951469769565,0.0010000000000062398,1.6249323914121748e-05,0.304964976750059,0.695018773926027
10.700000000000001,1.0857025987865276e-08,0.0002570254773734847,0.0007429636656142664,2.1084659628810922e-11,0.0005387774357516858,0.001000000000013739,1.085702598771611e-05,0.2570254773699534,0.7429636656040588
10.8,7.172538917632076e-09,0.00021420667341660326,0.0007857861541328488,1.6776953369800222e-11,0.0006796744476693601,0.0010000000000883697,7.1725389169982415e-06,0.21420667339767388,0.7857861540634091
10.9,4.689685892084264e-09,0.00017671176208022049,0.0008232835489499989,1.335084056105654e-11,0.0008575439719416969,0.0010000000007161114,4.6896858887259265e-06,0.17671176195367516,0.8232835483604362
11.0,3.0375116796609463e-09,0.00014444295800579107,0.0008555540098473904,1.0626127937535054e-11,0.001082189776559545,0.0010000000053648611,3.037511663365118e-06,0.14444295723087466,0.855554005257462
11.100000000000001,1.9504595755287816e-09,0.00011708477210442894,0.0008829132774416773,8.45936063493392e-12,0.0013660748202725438,0.0010000000000056817,1.9504595755176996e-06,0.11708477210376371,0.8829132774366609
11.200000000000001,1.2424334556036299e-09,9.418625958746717e-05,0.0009058124979847577,6.7363344624221715e-12,0.0017250676593650676,0.0010000000000056804,1.2424334555965724e-06,0.09418625958693216,0.9058124979796124
11.3,7.854563742470335e-10,7.523062404719698e-05,0.0009247685905021424,5.36614438322341e-12,0.002179406917465197,0.0010000000000057135,7.854563742425457e-07,0.07523062404676716,0.9247685904968587
11.4,4.929480485488648e-10,5.9687537651403195e-05,0.0009403119694062783,4.276447875824188e-12,0.0027549500064357694,0.00100000000000573,4.929480485460402e-07,0.05968753765106118,0.9403119694008903
11.5,3.071516752315684e-10,4.704832836792088e-05,0.0009529513644862298,3.409691664775792e-12,0.0034847930164427746,0.0010000000000058259,3.07151675229779e-07,0.04704832836764678,0.952951364480678
11.600000000000001,1.8999892174891545e-10,3.684677426803511e-05,0.0009631530357402042,2.720104073589271e-12,0.004411376205381238,0.001000000000007161,1.8999892174755487e-07,0.03684677426777125,0.9631530357333071
11.700000000000001,1.166565585595369e-10,2.8669094442227557e-05,0.0009713307889175678,2.1712967920616333e-12,0.005589226128488106,0.001000000000016354,1.166565585576291e-07,0.028669094441758705,0.9713307889016828
11.8,7.107038766275082e-11,2.2156562097813037e-05,0.0009778433669040947,1.7343522202382636e-12,0.007088534172538498,0.0010000000000722955,7.107038765761276e-08,0.022156562096211217,0.977843366833401
11.9,4.294469908465905e-11,1.7003537908120904e-05,0.0009829964195900045,1.38629800845672e-12,0.008999835943808978,0.0010000000004428246,4.294469906564208e-08,0.01700353790059132,0.9829964191547095
12.0,2.5725274703562457e-11,1.2952985894040608e-05,0.0009870469887976947,1.1088905587264635e-12,0.01144014144442201,0.00100000000041701,2.572527469283476e-08,0.012952985888639083,0.9870469883860862
12.100000000000001,1.526889389999202e-11,9.790873092851747e-06,0.0009902091194666763,8.876452267412859e-13,0.014560978247553943,0.001000000007828422,1.5268893780460676e-08,0.009790873016204663,0.9902091117149016
12.200000000000001,8.974511082599633e-12,7.340334935090687e-06,0.0009926596560961164,7.110636170152122e-13,0.018558956177065745,0.001000000000005718,8.974511082548316e-09,0.007340334935048714,0.9926596560904403
12.3,5.2207378798330485e-12,5.456118885077451e-06,0.0009945438758999984,5.700183726385616e-13,0.023689650646694704,0.0010000000000058137,5.220737879802696e-09,0.0054561188850457305,0.9945438758942164
12.4,3.004344272978686e-12,4.019564683839408e-06,0.0009959804323170889,4.572637847957542e-13,0.030285841739513025,0.0010000000000052725,3.0043442729628458e-09,0.004019564683818215,0.9959804323118375
12.5,1.70951367824228e-12,2.9342250903635897e-06,0.0009970657731975818,3.6704684136444543e-13,0.038781445445537924,0.000999999999997459,1.7095136782466237e-09,0.0029342250903710452,0.9970657732001152
12.600000000000001,9.615018799211325e-13,2.1221291436637455e-06,0.0009978778699194244,2.9479836260432127e-13,0.04974283723493432,0.00100000000002459,9.615018798974893e-10,0.0021221291436115627,0.9978778698948866
12.700000000000001,5.344202046136573e-13,1.5206360399463457e-06,0.0009984793659088072,2.3688791027790603e-13,0.06390969385369362,0.0010000000024831738,5.344202032865991e-10,0.001520636036170342,0.9984793634294094
12.8,2.93514053163681e-13,1.0797997449532362e-06,0.0009989201999671886,1.9042941200617882e-13,0.08224795053624458,0.0010000000000056559,2.9351405316202094e-10,0.001079799744947129,0.9989201999615388
12.9,1.5929692618058712e-13,7.601575821937827e-07,0.0009992398422648693,1.5312706943948437e-13,0.10601794805764551,0.00100000000000636,1.5929692617957401e-10,0.0007601575821889481,0.9992398422585141
13.0,8.544737573433065e-14,5.308628055117063e-07,0.000999469140159007,1.231532353875055e-13,0.13686125188328194,0.0010000000030499661,8.544737547371905e-11,0.0005308628038925927,0.99946913711066
13.100000000000001,4.531500682916778e-14,3.680965469967219e-07,0.0009996319034136232,9.905164534975189e-14,0.17690983812984254,0.001000000000005935,4.531500682889884e-11,0.0003680965469945373,0.9996319034076904
13.200000000000001,2.3770112253293645e-14,2.537120091250398e-07,0.00099974628939692,7.966074981552257e-14,0.22892116436849028,0.001000000001429815,2.3770112219306782e-11,0.00025371200876227857,0.9997462879674677
13.3,1.233985890051502e-14,1.7407927544220837e-07,0.0009998259207190537,6.405297924216209e-14,0.29644179708067964,0.0010000000000068357,1.2339858900430669e-11,0.0001740792754410184,0.9998259207122192
13.4,6.344076809857423e-15,1.1910982440930242e-07,0.0009998808901749345,5.148663701682623e-14,0.38400036323047276,0.001000000000005688,6.344076809821338e-12,0.00011910982440862493,0.9998808901692472
13.5,3.232489447184328e-15,8.144495267828916e-08,0.000999918555049775,4.136780083276896e-14,0.49732710850870315,0.0010000000000056858,3.232489447165949e-12,8.144495267782607e-05,0.9999185550440898
13.600000000000001,1.6337501061298274e-15,5.5793427238365384e-08,0.0009999442065835367,3.3220155491968806e-14,0.6435915966580474,0.001000000000012409,1.6337501061095544e-12,5.579342723767305e-05,0.9999442065711285
13.700000000000001,8.19819392169301e-16,3.8402469434747174e-08,0.0009999615975354453,2.666110910736064e-14,0.8316412253108976,0.0010000000000056999,8.198193921646282e-13,3.840246943452829e-05,0.9999615975297457
13.8,4.0885584431744743e-16,2.6644593685756174e-08,0.0009999733581550695,2.1382883507118982e-14,1.072210332028736,0.0010000000027491642,4.088558431934356e-13,2.664459361250581e-05,0.9999733554059786
13.9,2.028638457273101e-16,1.87019816282499e-08,0.0009999812980382241,1.7137537555574754e-14,1.3780519973791179,0.0010000000000200552,2.0286384572324165e-13,1.870198162787483e-05,0.9999812980181694
14.0,1.0025576023102e-16,1.3330415425837957e-08,0.0009999866695901602,1.3725094771631696e-14,1.7639224004247658,0.0010000000000056864,1.002557602304499e-13,1.3330415425762154e-05,0.9999866695844739
